459,PM's desire of hugging Kashmiris hollow: National Conference,"The National Conference on Saturday said PM Narendra Modi's statements on ""hugging Kashmiris"" and ""turning Kashmir into a paradise"" sound hollow and belie actions taken by his government. ""Now we see PM parroting new catch-words. These catch-words...will eventually vanish into oblivion,"" NC added. The party further said that PM's dream of 'Naya Kashmir' is to disempower people of the state.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/21/pm-modis-desire-of-hugging-kashmiris-hollow-national-conference-2037068.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
462,Masakadza breaks T20I record in his final international game,"Zimbabwe captain Hamilton Masakadza broke a T20I record by registering the highest individual score by a cricketer playing his career's final T20I game. The 36-year-old scored a 42-ball 71 against Afghanistan in the ongoing tri-series also involving Bangladesh. Zimbabwe's win was also their first against an Asian side in T20Is, ending Afghanistan's 12-match winning streak in T20Is.",Hindustan Times,https://www.hindustantimes.com/cricket/masakadza-breaks-t20i-record-in-his-final-int-l-game/story-EroGimDGmFnn0PO4NCmOLK.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
463,Fitbit considering whether it should explore a sale: Reports,"Wearable device maker Fitbit is in talks with investment bank Qatalyst Partners on whether it should explore the possibility of a sale and engage with potential acquirers, Reuters reported. Qatalyst reportedly believes Fitbit could garner acquisition interest from Google owner Alphabet and private equity firms. Following the report, shares of the wearables company closed 11.7% higher on Friday.",Reuters,https://in.reuters.com/article/fitbit-m-a-exclusive/fitbit-considers-whether-it-should-explore-a-sale-sources-idINKBN1W526C?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
464,Twitter removes state-backed accounts for misinformation,"As part of its efforts to remove state-backed accounts spreading misinformation and political spam, Twitter said it has removed thousands of accounts for violations. It banned 4,301 state-backed accounts in China trying to ""sow discord"" about the protests in Hong Kong. Twitter also removed the account of Saud al-Qahtani, a former adviser to Saudi Arabia's royal court, over platform manipulation.",Engadget,https://www.engadget.com/2019/09/20/twitter-bans-state-backed-misinformation/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
465,Facebook building AI system to help users pick what to wear,"Facebook has announced it is building an artificial intelligence (AI) system that helps people with choosing what to wear by recommending changes to their outfit ""to make it more fashionable"". The system recognises garments and offers suggestions on what item to remove, add or swap. It is trained on thousands of public-domain outfit images deemed to be ""stylish"", Facebook said.",Engadget,https://www.engadget.com/2019/09/20/facebook-fashion-neural-net/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
466,"Shah urges people to re-elect BJP to power in Maharashtra, Haryana","Home Minister Amit Shah on Saturday urged the people in Maharashtra and Haryana to vote in huge numbers and re-elect BJP. ""In the last five years, BJP governments in Maharashtra and Haryana have taken their states to new heights of development and good governance,"" he claimed. This comes after the EC earlier today announced elections dates for both the states.",India.com,https://www.india.com/news/india/bring-bjp-to-power-in-haryana-and-maharashtra-once-again-amit-shah-urges-voters-3779878/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
467,Sharad Pawar’s era of make-and-break politics over: Fadnavis,"Maharashtra CM Devendra Fadnavis on Saturday said the ""breaking and making parties"" kind of politics practised by the NCP chief Sharad Pawar is now over. ""Opposition leaders are switching to the BJP because they have realised that the country's future is bright under the leadership of PM Narendra Modi,"" he added. Elections in Maharashtra will take place on October 21.",The Financial Express,https://www.financialexpress.com/india-news/sharad-pawars-era-of-make-and-break-politics-is-over-devendra-fadnavis/1713444/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
469,"Govt-backed incubators now eligible for CSR funds, says FM","Government-sponsored incubators are now eligible for donations under the corporates' Corporate Social Responsibility (CSR) spendings, Finance Minister Nirmala Sitharaman has announced. Research funding in science, technology, engineering and medicine will be counted as part of the mandatory CSR expenditure, she added. The research funding can now go towards publicly funded universities and IITs.",YourStory,https://yourstory.com/2019/09/csr-fund-government-startups-incubators-nirmala-sitharaman-corporate-tax?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
471,Three ex-Fukushima executives cleared of negligence,"A Japanese court has cleared three former executives of the firm operating the Fukushima nuclear plant of professional negligence resulting in death and injury. The executives, who were facing five years in prison if convicted, were indicted for failing to put into place tsunami countermeasures leading to the deaths of 44 people.",AIR,http://www.newsonair.com/News?utm_campaign=fullarticle&utm_medium=referral&id=371789&title=Fukushima-disaster%3A-Court-clears-three-former-executives-of-professional-negligence&utm_source=inshorts
472,Last reactor at worst US nuclear accident site finally closed,"American energy company Exelon Corp shut the last reactor at Pennsylvania's Three Mile Island power plant, site of the worst nuclear accident in American history on Friday. On March 28, 1979, the plant's second reactor experienced a cooling problem that resulted in the partial melting of the reactor and the evacuation of 14,000 people.",Reuters,https://www.reuters.com/article/us-usa-nuclear-threemileisland/exelon-to-close-three-mile-island-nuclear-plant-in-pennsylvania-on-friday-idUSKBN1W51FD?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
473,Prasad inaugurates Bihar's first all-women employee post office,"Union Minister Ravi Shankar Prasad on Saturday inaugurated Bihar's first all-women employee post office on the campus of Bihar Public Service Commission (BPSC). ""This...post office will deal with all correspondent materials of BPSC competitive examinations and help aspirants in providing required postal services,"" he said. It's a symbolic move to encourage the empowerment of women, Prasad added.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/21/bihars-first-all-women-employee-post-office-inaugurated-2037057.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
474,"6 dead, several injured in firecracker factory blast in UP","At least six people were killed and several others were injured following a blast in a firecracker factory in Uttar Pradesh's Etah on Saturday. The police said that they are trying to find out the reason behind the blast. As per a report, as many as 15-20 workers were present inside the unit at the time of the blast.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/21/six-dead-several-injured-in-blast-at-firecracker-factory-in-ups-etah-2037054.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
475,Won't harm your son: Supriyo to mother of student who attacked him,"Union Minister Babul Supriyo on Friday said that he will not file an FIR against the student who allegedly heckled him at Jadavpur University. His announcement comes after the student's mother appealed to the minister to not take any action against her son that may ruin his career. ""I want him to learn a lesson from his mistake,"" Supriyo tweeted.",The Financial Express,https://www.financialexpress.com/india-news/wont-harm-your-son-babul-supriyo-to-mother-of-student-who-attacked-him-at-jadavpur-university/1713396/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
476,"Don't know periodic table also, make memes on this too: Sonakshi","After being trolled for failing to answer a question related to Ramayana on KBC, Sonakshi Sinha tweeted, ""Dear jaage hue trolls. I don't even remember the Pythagoras theorem...Periodic Table"". Adding that 'she doesn't even remember what she doesn't remember', she told trolls, ""If you don't have any other work, please make memes on all this as well. I love memes.""",Times Now,https://www.timesnownews.com/entertainment/news/people/article/sonakshi-sinhas-reply-for-those-trolling-her-for-not-knowing-the-answer-of-a-ramayana-question-on-kbc-is-gold/492686?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
477,American man drowns while proposing to girlfriend underwater on holiday,"Steven Weber, an American man drowned while proposing to his girlfriend Kenesha Antoine underwater during their holiday in Tanzania. They were staying in a wooden cabin that had a partially submerged structure. Kenesha shared a video of the marriage proposal on Facebook writing, ""You never emerged from those depths, so you never got to hear my answer, ""Yes! Yes!""",Daily Mail,https://www.dailymail.co.uk/news/article-7488321/Louisiana-man-drowns-proposing-UNDERWATER-girlfriend-posts-proposal-video-online.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
478,Disappointed is an understatement: Plunkett on England contract snub,"After being overlooked in England's list of centrally contracted white-ball players for 2019-20, pacer Liam Plunkett tweeted, ""Disappointed is an understatement."" ""I'm really happy for all the boys who got contracted. I'm not having a pop at anyone just disappointed I didn't get one,"" he added. The 34-year-old picked up 11 wickets in seven 2019 World Cup matches.",Twitter,https://twitter.com/Liam628/status/1175092079887880195?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
479,Showing middle finger to women same as outraging her modesty: Delhi court,A court in Delhi has convicted a man for outraging the modesty of a woman after she accused him of showing her the middle finger and making obscene facial remarks. The court ruled flashing middle finger to a woman also amounts to outraging her modesty. The ruling was made in a case of an assault that took place in 2014.,Times Now,https://www.timesnownews.com/mirror-now/society/article/showing-middle-finger-to-woman-amounts-to-outraging-her-modesty-rules-delhi-court/492650?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
481,Chinmayanand and law student exchanged 200 calls since January 1: SIT,"The Special Investigation Team (SIT) has said BJP leader Chinmayanand and the law student who accused him of rape exchanged 200 calls since January 1. The SIT added the law student and her friend Sanjay, who was arrested for extortion, exchanged 4,200 calls. The SIT has sent Chinmayanand's mobile phone to Forensic Science Laboratory (FSL) to recover data.",Hindustan Times,https://www.hindustantimes.com/india-news/swami-chinmayanand-accepts-taking-massage-from-the-woman-who-accused-him-of-rape-up-sit/story-OcKuRJmkdbEXMTLn2KTLxO.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
482,Chinese journalists to give exam on President Xi Jinping,"Journalists working in the Chinese state media will have to take an exam that will grade their understanding of the 'Xi Jinping Thought', the socialist teachings put forward by the Chinese President. Journalists will have to take the exam to have their press credentials renewed. Those who fail will have only one more chance to take the test again.",The Guardian,https://www.theguardian.com/world/2019/sep/20/chinese-journalists-to-be-tested-on-loyalty-to-xi-jinping?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
483,Pakistani MPs critical of Army released after 4 months of detention,"Pakistani lawmakers Ali Wazir and Mohsin Dawar, who are critical of the country's Army, were released on bail after four months in detention, their lawyer said on Saturday. The two lawmakers, part of the Pashtun Tahaffuz Movement (PTM), were arrested after a clash with Pakistani troops. PTM alleges extrajudicial killings and enforced disappearances of Pashtuns and other ethnic minorities.",Reuters,https://in.reuters.com/article/pakistan-activists/pakistan-frees-two-pashtun-lawmakers-after-months-of-detention-idINKBN1W608A?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
484,We'll stop attacking Saudi if it stops attacking us: Houthi rebels,"Yemen's Houthi rebels have proposed that they will stop aiming missile and drone attacks at Saudi Arabia if the Saudi-led coalition targeting them in Yemen does the same. ""I call on all parties from different sides of the (Yemen civil) war to engage seriously in genuine negotiations that can lead to a comprehensive national reconciliation"", a Houthi official said.",Reuters,https://www.reuters.com/article/us-yemen-saudi/yemens-houthis-propose-to-saudi-arabia-that-both-sides-halt-missile-strikes-idUSKBN1W5261?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
485,Any nation that attacks us will become the 'main battlefield': Iran,"Any country that attacks Iran will become the ""main battlefield"", Iran's Islamic Revolutionary Guard Corps (IRGC) warned on Saturday. ""We've stood tall for the past 40 years and if the enemy makes a mistake, it will certainly receive a crushing response,"" IRGC said. This comes after the US sent troops to Saudi Arabia following attacks on oil facilities.",RT,https://www.rt.com/news/469307-iran-main-battlefield-irgc/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
486,"User asks why FM didn't cut corporate tax in Budget, Mahindra replies","Mahindra Group Chairman Anand Mahindra replied to a user who asked him why Finance Minister Nirmala Sitharaman did not have the ""wisdom"" to cut corporate tax rate when she presented the Union Budget. ""Do you always get things right the first time? Do you not value & desire the humility in leaders to listen & recalculate their route?"" Mahindra said.",Free Press Journal,https://www.freepressjournal.in/business/rescuing-from-the-states?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
487,UK plans its biggest peacetime repatriation if Thomas Cook collapses,"The UK government and Civil Aviation Authority have drawn up plans for the biggest ever UK peacetime repatriation potentially costing £600 million if Thomas Cook collapses. About 150,000 British customers are currently on holidays overseas with Thomas Cook. The 178-year-old package-holiday company could fall into administration this weekend unless it secures £200 million in extra funding.",The Guardian,https://www.theguardian.com/business/2019/sep/20/thomas-cook-in-talks-stave-off-collapse-biggest-peacetime-repatriation?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
488,China says Maldives is not 'mired in a Chinese debt trap',"Chinese foreign minister Wang Yi told the visiting Maldivian foreign minister Abdulla Shahid that the Maldives is ""not mired in a Chinese debt trap"". The ruling Maldivian Democratic Party fears the debts to China could run as high as $3 billion. China provides what help it can to the Maldives with no political pre-conditions, Wang added.",Reuters,https://in.reuters.com/article/us-china-maldives/china-says-maldives-is-not-mired-in-a-chinese-debt-trap-idINKBN1W6012?il=0&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
489,I wasn't expecting this: Radhika on Int'l Emmy nomination,"After Radhika Apte got nominated in the 'Best Performance by an Actress' category for her role in 'Lust Stories' for the International Emmy Awards, she said that she wasn't expecting this. ""I found out yesterday when Anurag [Kashyap] told me...had to ask him five times like is this the Emmys?"" she added.",Hindustan Times,https://www.hindustantimes.com/bollywood/radhika-apte-on-her-international-emmy-awards-nomination-feels-good-when-your-efforts-get-recognised-appreciated/story-ssEtojUAjkZLgnIFQz4BAL.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
490,Call of Duty: Mobile set for global launch on October 1,"Call of Duty: Mobile, the mobile edition in the popular first-person shooter video game franchise Call of Duty, will roll out for Android and iOS platforms on October 1. The game will feature several gameplay modes such as 'Team Deathmatch', 'Free-for-All', and 'Search and Destroy'. The game's battle royale mode will support up to 100 players in an open map.",Hindustan Times,https://www.hindustantimes.com/tech/call-of-duty-mobile-launches-on-october-1-takes-on-pubg-mobile-with-battle-royale-mode/story-MMABD4sBRejWeMAemUdITK.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
491,Batman PC games on offer for free on Batman's 80th anniversary,"To celebrate DC Comics character Batman's 80th anniversary, gaming company Epic Games is offering six Batman PC games for free on the Epic Games Store. The offered bundle, which has a retail value of $120, features Rocksteady's three Batman Arkham games, as well as three Lego Batman games from Traveller's Tales. The offer is set to run till September 26.",Epic Games,https://www.epicgames.com/store/en-US/collection/batman-free-week?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
492,Spurs' Kane scores after falling to the ground vs Leicester,England captain Harry Kane scored while lying down after falling down in Spurs' fixture against Leicester City. Kane got the ball in the penalty area after a pass from Heung-min Son but was fouled after which he lost his footing and fell inside the penalty area with the ball still at his feet. This was Kane's 14th goal against Leicester.,Premier League,https://www.premierleague.com/matchweek/4296/blog?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
493,Doubtful about our future: India's physically disabled team opener,"India's physically disabled cricket team opener Wasim Khan, who was felicitated with the team after winning T20 Physical Disability World Cricket Series, has said he is doubtful about their future. ""But...acknowledgement by BCCI and government...is a step in...right direction,"" the Kashmir-based cricketer stated. Khan added that no matches are taking place in Kashmir after Article 370 revocation.",Cricket Country,https://www.cricketcountry.com/news/meet-wasim-iqbal-khan-an-engineer-and-indias-physically-disabled-team-opener-from-anantnag-893812?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
494,Leicester take second place after beating Tottenham 2-1,"Former Premier League winners Leicester City took the second place in the points table after beating last season's Champions League finalists Tottenham on Saturday. Tottenham had taken the lead with a goal from Harry Kane, which was cancelled by Ricardo in the 69th minute. The final goal was a long-range goal from around 25 yards out by James Maddison.",Premier League,https://www.premierleague.com/matchweek/4296/blog?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
495,"YouTube apologises after verification changes, rescinds them","A day after YouTube changed its channel verification criteria, it has rescinded the changes and apologised for ""causing frustration"". It had said it would verify accounts based on authenticity and prominence, rather than for having over 1 lakh subscribers. After many creators criticised YouTube over losing their verification badge, YouTube said already verified channels will now remain verified.",TechCrunch,https://techcrunch.com/2019/09/20/youtube-verification-reversal/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
496,Gujarat govt website leaks Aadhaar data of citizens: Report,"The website of Gujarat's Real Estate Regulatory Authority exposed sensitive citizen data including Aadhaar cards, PAN cards and income tax details, among other documents, a French cybersecurity researcher alleged. Several users confirmed they could access the data via the unprotected download URL that the researcher posted on Twitter. The webpage has since been pulled down by the authority.",Inc42,https://inc42.com/buzz/yet-another-data-leak-in-indian-government-database-exposes-multiple-citizen-ids/1?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
497,EC fixed elections dates as per its convenience: Kharge,"Congress' Mallikarjun Kharge on Saturday criticised the Election Commission (EC) and said that it fixed the dates for the Assembly Elections in Maharashtra and Haryana as per its own ""convenience"". ""They should have given sufficient time,"" he added. The EC announced that Maharashtra and Haryana will have single-phase elections on October 21 and counting will take place on October 24.",ANI,https://www.aninews.in/news/national/general-news/ec-fixed-elections-dates-according-to-its-convenience-mallikarjun-kharge20190921175234/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
498,BJP will win in both Maharashtra and Haryana: Vijay Goel,"BJP's Vijay Goel on Saturday said that in both Haryana and Maharashtra, his party will form the government and ""people know it well"". Elections in both the states will take place on October 21. Goel, who was protesting in Delhi against CM Arvind Kejriwal over the money being spent on advertisements, added that AAP will also not return to power.",ANI,https://www.aninews.in/news/national/politics/bjp-will-win-in-both-haryana-and-maharashtra-asserts-vijay-goel20190921161415/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
499,Government proposes social security benefits for gig workers,"The government in its draft social security code has proposed providing life and disability cover, health and maternity benefits, and old age protection to gig workers, estimated to be millions in number across India. Gig workers are people who earn from temporary or freelance arrangements outside of the traditional employer-employee relationship, working for the likes of Swiggy, Zomato and Ola.",Entrackr,https://entrackr.com/2019/09/social-security-benefits-gig-workers/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
500,Tesla board must face trial over Musk's high pay package: Judge,"The board of electric vehicle maker Tesla must defend CEO Elon Musk's multibillion-dollar pay package at a trial, a US judge has ruled. A shareholder lawsuit had alleged the package unjustly enriched Musk. The pay deal includes no salary or cash bonuses for Musk, rather setting compensation based on Tesla's market value growing to $650 billion over the next decade.",Reuters,https://in.reuters.com/article/tesla-musk-pay/delaware-judge-says-tesla-board-must-face-trial-over-musks-mega-pay-package-idINKBN1W52KJ?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
501,Government agrees to UP farmers' 5 demands out of 15,"Bharatiya Kisan Sangathan President Puran Singh on Saturday said the government has agreed to five of their demands out of 15. ""The agitation hasn't been called off, it's just a temporary arrangement. We'll meet PM Narendra Modi after 10 days for the remaining demands,"" he added. An 11-member farmer delegation met the Agriculture Ministry officials earlier today with their demands.",India.com,https://www.india.com/news/india/up-farmers-to-meet-pm-modi-after-10-days-say-govt-agreed-to-five-of-their-15-demands-3779820/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
502,12 killed after bomb explodes on minibus in Iraq,"A bomb exploded on a minibus near the city of Karbala in Iraq on Friday, killing 12 people and injuring five others, officials said. Before the explosion, a passenger exited the minibus but left a bag containing explosives under one of the seats, officials added. There was no immediate claim of responsibility for the attack.",ANI,https://www.aninews.in/news/world/middle-east/iraq-12-killed-in-bomb-explosion-in-karbala20190921080032/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
504,Gut bacteria reason behind man getting 'drunk' by sugary meals,Researchers have found that some strains of bacteria in the human gut are responsible for a man in China getting blackout drunk after eating high-carbohydrate or sugary meals. The case came to the attention of researchers after a 27-year-old man sought care in Beijing for bouts of unexplained intoxication that dated back 10 years and were getting worse.,Cell Press,https://www.cell.com/cell-metabolism/fulltext/S1550-4131(19)30447-4?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
505,"When I do patriotic films, I become a biopic meme: Akshay Kumar","Actor Akshay Kumar said that whatever he does, someone always has something to say, stating, ""When I do comedy, I'm called mindless; when I do action, I'm called repetitive; when I do patriotic films, I become a biopic meme."" ""No matter what I do, whatever I do next my last efforts are forgotten,"" he added.",Hindustan Times,https://www.hindustantimes.com/bollywood/akshay-kumar-on-his-variety-of-films-when-i-do-comedy-i-m-called-mindless-when-i-do-patriotic-films-i-become-a-biopic-meme/story-ybOp7CuwVmEqbJ66bmwF3O.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
506,Deepak Punia 4th Indian wrestler to qualify for 2020 Olympics,"Deepak Punia has become the fourth Indian wrestler to qualify for 2020 Olympics after reaching the semi-finals of World Wrestling Championships in men's freestyle 86-kg category. Vinesh Phogat had become the first Indian to qualify for the Games and was followed by Bajrang Punia and Ravi Dahiya. In August, Deepak had become India's first junior world champion in 18 years.",AIR,https://twitter.com/airnewsalerts/status/1175361525520797698?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
508,Protein behind slow bone fracture-healing found: Study,"Duke University researchers have found protein ApoE (Apolipoprotein E) slows down bone fracture-healing through experiments on mice. ""When we decreased the protein level, ageing was reversed,"" a researcher said, adding, ""Not only was there more bone and healing happened faster, but it was also structurally more sound."" The mice were injected with a virus to block ApoE.",ANI,https://www.aninews.in/news/health/study-finds-protein-that-slows-down-fracture-healing20190920164908/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
509,Cap that gently shocks the scalp could reverse baldness: Study,"A University of Wisconsin-Madison research has found that a cap-like device that would send shocks to the scalp could help reverse baldness. This new hair-growth technology aims to stimulate skin with gentle, low-frequency electric pulses, which would coax dormant hair follicles to reactivate hair production. This could be used as an intervention for people in early stages of pattern baldness.",India.com,https://www.india.com/lifestyle/grow-hair-on-bald-head-with-this-new-wearable-device-read-on-3779460/?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
510,"Delhi Police arrest man with 500 bullets, arrange them as 'SPL CELL'",Delhi Police Special Cell has arrested a man and seized five illegal fire arms and 500 cartridges that were in his possession. The seized cache was arranged on a table and spelled 'SPL CELL' with three guns lined above and two below. The cartridges were also arranged to form letter 'N' and 'R' on two corners.,ANI,https://twitter.com/ANI/status/1175287624040247296?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
511,UP teacher on dharna booked for hanging underwear outside govt office,"A teacher who has been on a sit-in protest for more than 23 years over alleged land grabbing by a former legislator, has been booked for hanging his underwear outside the Collectorate office in Muzaffarnagar. A case under Section 509 (word, gesture or act intended to insult the modesty of a woman) of IPC was registered against the teacher.",Times Now,https://www.timesnownews.com/mirror-now/in-focus/article/protesting-since-1996-up-teacher-booked-for-hanging-undergarments-outside-collectorate/492667?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
512,Delhi cab drivers start keeping condoms to avoid challans amid rumours,"Many cab drivers in Delhi have started carrying condoms in the first-aid kit of their cabs after rumours that not having them would invite a fine under Delhi Motor Vehicles Rules. Meanwhile, Sarvodaya Driver Association of Delhi President said carrying condoms was compulsory, adding that it can be used for medical purposes like to stop someone's bleeding.",Times Now,https://www.timesnownews.com/mirror-now/society/article/condoms-in-first-aid-box-a-must-for-delhi-cab-drivers-to-avoid-challan/492246?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
514,Pak thought our leadership won't permit Balakot-like strike: IAF,"Giving examples of the 1965 Indo-Pak war and 1999 Kargil conflict, IAF Chief BS Dhanoa on Friday said, ""Pakistan has always underestimated our national leadership. Always. They have always miscalculated."" He added, ""After Pulwama happened, I think they had miscalculated, thinking that our political leadership will not permit such a (Balakot-like) strike.""",Times Now,https://www.timesnownews.com/india/article/pakistan-always-underestimated-our-national-leadership-iaf-chief-bs-dhanoa/492153?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
515,US signs deal to send asylum seekers to El Salvador,"The US signed a deal with El Salvador on Friday to help the Central American nation give refuge to more asylum seekers. Individuals arriving at the US-Mexico border through El Salvador should be able to seek protection there even if they intend to apply for asylum in the US, US' Acting Department of Homeland Security Secretary Kevin McAleenan said.",Reuters,https://in.reuters.com/article/usa-immigration-el-salvador/us-says-it-will-help-el-salvador-handle-more-asylum-seekers-idINKBN1W52AC?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
516,"China a threat to the world, building military rapidly: Trump","Expressing concern over China's growing military might, US President Donald Trump has said the country is a threat to the world. Blaming his predecessors for not stopping China from stealing US' intellectual property to strengthen its defence capabilities, Trump further said the two countries were very close to having a trade deal.",The Quint,https://www.thequint.com/news/world/china-is-threat-to-world-us-president-trump?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
517,"3,000 out of 20 lakh FB volunteers reach Area 51 to 'see aliens'","Out of the over 20 lakh people who signed up for a Facebook event to ""storm"" Area 51 in US' Nevada to ""see aliens"", only 3,000 turned up at the US military base. There have been several conspiracy theories related to Area 51, most importantly those pertaining to the US government's cover-up of secrets related to UFOs and aliens.",Reuters,https://in.reuters.com/article/usa-area51/area-51-raid-lures-festive-ufo-hunters-to-nevada-desert-five-arrested-idINKBN1W51PO?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
519,Saudi Aramco has emerged from attacks 'stronger than ever': CEO,"Saudi Aramco has emerged from attacks on its oil facilities ""stronger than ever"", CEO Amin Nasser said. ""Had we not acted quickly to contain the fires and undertake restoration efforts, the impact on the oil market and global economy would've been far more devastating,"" he added. Aramco is shipping equipment from the US and Europe to rebuild the damaged facilities.",Reuters,https://in.reuters.com/article/saudi-aramco-attacks-nasser/saudi-aramco-has-emerged-from-attacks-stronger-than-ever-ceo-idINKBN1W603S?il=0&utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
520,Firms will have freedom to cut prices: Maruti Chairman on tax relief,"Maruti Suzuki Chairman RC Bhargava said that companies will now have the leeway to cut prices after government reduced corporate tax rates. ""They can (if they want to) reduce prices or use any other measure to the extent of anticipated profits to make a comeback in the market,"" he said. The effective corporate tax rate has been reduced to 25.17%.",Livemint,https://www.livemint.com/companies/news/companies-will-have-the-leeway-to-cut-prices-maruti-s-bhargava-on-tax-relief-1568974026288.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
521,Actor Mohanlal chargesheeted for ivory possession after 7 yrs,"Kerala Forest Department on Friday filed a chargesheet against Malayalam actor Mohanlal for alleged illegal possession of ivory. During an income tax inspection in 2012, four elephant tusks were reportedly seized from his residence. Reportedly, the state government had allowed him to keep the ivory after modifying the law. Later, an activist challenged the order in the Kerala High Court.",Hindustan Times,https://www.hindustantimes.com/india-news/kerala-star-mohanlal-chargesheeted-seven-years-after-for-ivory-possession/story-O6zP1QDZOao7YH2VpAlZiO.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
522,"BJP, Sena to fight Maha polls together, will return as CM: Fadnavis","Maharashtra CM Devendra Fadnavis said that BJP and Shiv Sena will contest state Assembly polls together next month and expressed confidence that he'll return as the CM. ""The seat-sharing talks are still on, don't trust the reports,"" Fadnavis added. This comes after reports claimed that BJP will contest 162 and Shiv Sena 126 seats, out of the total 288 seats.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/21/bjp-sena-will-fight-maharashtra-polls-together-will-return-as-cm-says-devendra-fadnavis-2036990.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
523,Priyanka criticises BJP after farmers stopped from entering Delhi,"Congress' Priyanka Gandhi Vadra on Saturday criticised BJP after Uttar Pradesh farmers marching into Delhi demanding loan waiver, among other things, were stopped from entering. ""BJP government talks about farmer welfare...but when the farmers...say they want sugarcane arrears, loan waiver...why are they not allowed to speak,"" she tweeted. The farmers were stopped at Delhi-UP border near Ghazipur.",Twitter,https://twitter.com/priyankagandhi/status/1175338243396497409?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
525,PM should have verified my comment on Pakistan: Pawar,"After PM Narendra Modi said that NCP President Sharad Pawar has love for Pakistan, the latter said, ""PM should have verified my statement before criticising me."" ""He said I've love for our neighbouring country. I have been Defence Minister of this country,"" he added. ""I will not criticise Modi...don't want to hurt the dignity of PM's office,"" Pawar further said.",The New Indian Express,http://www.newindianexpress.com/nation/2019/sep/21/pm-should-have-verified-my-comment-on-pakistan-ncp-chief-sharad-pawar-2036953.html?utm_campaign=fullarticle&utm_medium=referral&utm_source=inshorts
